logFC	AveExpr	t	P.Value	adj.P.Val	B	Bonf
POLG2	0.985955227410831	3.75418960143181	5.20476557219536	6.04747636317456e-06	1.08943316097931e-05	2.4168620429295	0.0504843326797812
ARRB1	0.546293080977584	5.26032057757426	5.19439387039552	6.25251006356679e-06	1.12515529231851e-05	2.41351610572777	0.0521959540106556
NCOA1	0.418434009193862	7.07987276823717	5.19566225120476	6.22707058944232e-06	1.12081900130799e-05	2.41312819387401	0.0519835852806645
NR1D2	-0.548885318444831	6.29984429539281	-5.19927081609575	6.15525499819586e-06	1.10813173873062e-05	2.41060734756159	0.051384068724939
TTC21B	-0.352258148350704	6.01303580881685	-5.17901882885531	6.56920222386808e-06	1.18061787222499e-05	2.39230482397429	0.0548397001648507
IDE	-0.557358492943534	5.05960315595806	-5.18641629900683	6.41489306608734e-06	1.15387906304023e-05	2.38997124949729	0.0535515273156971
DNM1L	-0.330783563065698	6.84223160360244	-5.18501760339386	6.44379128384427e-06	1.15882743725834e-05	2.37819811727659	0.053792769637532
PRPF40A	0.3326799287612	8.14963924829594	5.1831918222834	6.48170777597103e-06	1.16539514352372e-05	2.3772342907412	0.0541092965138062
SF3B3	0.312252120856619	6.09602700273301	5.16982110801961	6.7662063000284e-06	1.21497720354134e-05	2.3621906834128	0.0564842901926371
VPS11	0.73950250595703	4.65285053987976	5.17517953460118	6.65073401542891e-06	1.19475634949e-05	2.33996098937035	0.0555203275608005
C10orf12	0.779652095582697	4.88504794365088	5.17350511019339	6.68660581110479e-06	1.20094202476555e-05	2.33615268914048	0.0558197853111028
EIF3M	-0.415309934105128	5.24354156657611	-5.14501121086424	7.32729566270628e-06	1.31206057898481e-05	2.33309724705397	0.061168264192272
GPRIN2	-1.48925237554384	1.89839342401859	-5.1800648188519	6.54716175270441e-06	1.17691012729493e-05	2.33225606503244	0.0546557063115764
TMEM9B	0.741846248801283	3.7697922754045	5.16550379959348	6.86068708675906e-06	1.23114823302374e-05	2.31501378377433	0.0572730158002646
EXOC5	-0.505232731578037	5.79143743058748	-5.1557689057332	7.07855422830344e-06	1.26942579372453e-05	2.31157524952612	0.0590917706978771
CDC40	-0.348482245925623	6.80201817206043	-5.14897303006692	7.23469767671689e-06	1.29631371979465e-05	2.30708532399016	0.0603952562052326
REL	-0.56542233686416	5.64917400477309	-5.15821191171643	7.02324344305603e-06	1.26004806066262e-05	2.30029409457375	0.0586300362626317
ZNF195	0.561396523836888	5.30679055620131	5.15752335547888	7.03878916641603e-06	1.26256579203354e-05	2.29537021062012	0.058759811961241
NSUN2	0.721883593015766	6.32827845769631	5.16750978649957	6.81662610170324e-06	1.2235045086437e-05	2.29462122695948	0.0569051946970186
EFTUD1	0.850614385357931	4.29097374723296	5.16964478722343	6.77003954717278e-06	1.21540408902792e-05	2.29341275415456	0.0565162901397984
CEP57	-0.447894268468597	6.53424284514011	-5.15457937572166	7.10564184306459e-06	1.27400983904431e-05	2.27404503360134	0.0593178981059032
ANXA5	1.44139147872831	3.60520178037936	5.15081288329897	7.19209088677468e-06	1.2889560910862e-05	2.24917016061615	0.060039574722795
FAM184B	0.669652817986763	5.5441905191655	5.15284303890028	7.1453657466703e-06	1.28085705933441e-05	2.24666367071471	0.0596495132532037
USP1	0.792529039628281	4.35412512635438	5.14320842259422	7.36981948667594e-06	1.31939208824299e-05	2.24022428514466	0.0615232530747707
PYROXD1	1.39428366701323	2.58363876093043	5.14735465871217	7.27238223337933e-06	1.30278641382512e-05	2.23657213059743	0.0607098468842506
BTBD9	-0.595285840475362	5.56574760008904	-5.14571562815229	7.31074616396491e-06	1.30937800851274e-05	2.23617871648174	0.0610301089767791
DCTN5	-0.57845835427894	5.10474413945333	-5.13829948545088	7.48685444153294e-06	1.33976979373884e-05	2.21897851393418	0.062500260877917
DNAJC13	0.552757626519801	5.93960019466486	5.14024166602206	7.44033190127465e-06	1.33173007529676e-05	2.21098758065735	0.0621118907118408
MYL6	0.559288140026925	5.86923430584773	5.13296354844229	7.61615964825871e-06	1.36232484987494e-05	2.20916554323351	0.0635797007436637
TCEB1	-0.823103509436453	3.17013693322931	-5.11995505988324	7.94074197585301e-06	1.41856011158615e-05	2.20119992326484	0.0662893140144209
ZMIZ1	0.575892612275929	6.77666551960097	5.13305308550048	7.61397175436667e-06	1.36222537945677e-05	2.19415579546564	0.063561436205453
RPUSD3	-0.486774385447338	5.38340551584193	-5.12408430229684	7.83625297520836e-06	1.4010931642116e-05	2.18461400126466	0.0654170398370394
SIL1	0.678686435481662	4.99170469473033	5.12567380432973	7.79639539309793e-06	1.39426539720612e-05	2.17538716022876	0.0650843087415815
ZFYVE21	-0.796229540671447	5.04173542623789	-5.12185976023236	7.89237377478149e-06	1.4108251878346e-05	2.16618052742364	0.0658855362718759
EEF1D	0.82368469307593	5.57110131525895	5.12046507618213	7.92776183597351e-06	1.41654443079424e-05	2.16390921713575	0.0661809558067069
PTGES3	0.589442810720125	4.93076707962562	5.1054658243592	8.31842699351875e-06	1.48444267939065e-05	2.16042294772837	0.0694422285418945
COG5	0.412083610063353	6.80415350559566	5.11878942890983	7.97048691865115e-06	1.42356920832049e-05	2.15730020139062	0.0665376247968998
ZNF117	-0.628876217427305	6.61321730853503	-5.12067554829832	7.92241135840562e-06	1.41589145835945e-05	2.15589808992595	0.0661362900199701
KIAA1715	-0.639260164952038	6.38823120560048	-5.11528328423128	8.06062496584088e-06	1.43936036823186e-05	2.12575243550013	0.0672900972148397
DNAJC18	-0.805991635994521	5.65615201013309	-5.1105694005678	8.1834060183075e-06	1.46097248590314e-05	2.11136682576535	0.068315073440831
CHMP3	-0.731986967396208	4.7450776781035	-5.1090588252605	8.22314218243206e-06	1.46775263927609e-05	2.11022310470037	0.0686467909389428
C19orf60	-1.00329067083705	3.13310939864586	-5.09935524456025	8.48299540546214e-06	1.51316336847859e-05	2.10296439460951	0.0708160456447979
FAM168B	-0.66311911936899	5.98239153860209	-5.09130223721165	8.70481216845368e-06	1.55206689411045e-05	2.09480648779934	0.0726677719822513
NDUFB5	-0.79613772452866	5.04938522312561	-5.09841150178177	8.50869795390458e-06	1.51742385215115e-05	2.09283318491947	0.0710306105191954
PPA2	0.774809411376445	4.80326776769088	5.10319873141517	8.37911132856136e-06	1.49495236954115e-05	2.0910742105651	0.0699488213708302
TRMT44	-0.451029800402991	6.20813197399857	-5.08897692586784	8.76992427451986e-06	1.56300870716678e-05	2.08809277674246	0.0732113278436918
TAPT1	0.453143597811642	5.36846943433905	5.07961357943556	9.03702991845119e-06	1.6085527880433e-05	2.07835241464921	0.0754411257592305
B3GALNT2	-0.635617965833922	5.07099364633809	-5.08257178480575	8.95178272941068e-06	1.59473927070252e-05	2.05743798124813	0.0747294822251204
CRTC3	0.448344168741976	6.47027887755521	5.09043296500728	8.72909681882275e-06	1.55606449377605e-05	2.05712200064855	0.0728705002435323
CTDSP2	0.50770297610545	5.81229793050021	5.08116926063783	8.99209979101737e-06	1.60123824776905e-05	2.05469322285443	0.075066049055413
USP13	0.579326755494272	5.7349969758806	5.08419586189949	8.90532055087165e-06	1.58680076752778e-05	2.04023583249798	0.0743416159586765
RBL2	0.403599224314247	6.88262685144525	5.07917792503356	9.04965199682842e-06	1.61011284888158e-05	2.03570607498134	0.0755464948695237
ZNF268	0.872516882841428	4.06399738538099	5.07750880314887	9.09817274692524e-06	1.6184007264294e-05	2.02879139863102	0.0759515460913319
CLK4	-0.484530053932502	7.19635715099145	-5.08238231168913	8.9572188594998e-06	1.5953672506743e-05	2.02757789355765	0.0747748630391043
SLC25A3	-0.548068504180492	5.28814206546899	-5.07932372012541	9.04542597865086e-06	1.60970403047916e-05	2.02639937467199	0.0755112160697774
C11orf58	-0.481077304028548	6.6705125843235	-5.07544344244704	9.15856880327721e-06	1.62879702534636e-05	2.02172867800985	0.0764557323697582
C4orf3	-0.68999856782526	4.80359148700634	-5.07329657837719	9.22176910251486e-06	1.63933834045558e-05	2.01832545238744	0.0769833284677941
C11orf49	-0.9232598735679	3.70012703864397	-5.08035678511667	9.01553748597509e-06	1.60506945900875e-05	2.01612006783074	0.0752617069329201
PRCC	0.702166389178274	4.57917838023313	5.07424303426806	9.19385387152062e-06	1.63472400680414e-05	2.01436481491162	0.0767502921194541
FADS3	-0.499331670364845	5.53422970723282	-5.06777976079813	9.38616340853631e-06	1.66749717247204e-05	2.00799631819874	0.0783556921344611
SLC1A4	-0.717337267916006	4.8326693388109	-5.06184128990645	9.56636668010574e-06	1.69878810988136e-05	2.0044277646043	0.0798600290455227
NCOR1	0.304579842830781	10.5305818584625	5.06148476950736	9.57729366921701e-06	1.70036681307154e-05	1.99868313248925	0.0799512475506236
SHQ1	0.855797565395466	4.16337929458893	5.07198029061393	9.26073193516695e-06	1.64591420470031e-05	1.99717185488224	0.0773085901947737
ZNF133	-0.513310429840751	6.52990465198685	-5.07077512929486	9.29654830885509e-06	1.65192816692895e-05	1.99018305520645	0.0776075852823223
GSTZ1	0.780979525866041	4.80599533863525	5.05926434682291	9.64562609134148e-06	1.71213452286878e-05	1.98689246243238	0.0805216866105187
TAOK1	0.300194930917313	9.26447598703933	5.06357651544177	9.51335978374102e-06	1.68973462712064e-05	1.97140190201079	0.07941752747467
GOLGB1	-0.355788714352965	9.11212161129599	-5.05085976386382	9.90867296103445e-06	1.75770509729527e-05	1.97032166334494	0.0827176018787156
RAF1	0.459908051354198	6.4467849529525	5.05868186853565	9.66363136397655e-06	1.71496587216148e-05	1.96074073733905	0.0806719946264762
CAPZA1	0.461516284494016	5.29961897036071	5.04946606683725	9.95297425741649e-06	1.76518863609333e-05	1.95717242359255	0.0830874291009129
SETD6	-0.914783773209801	3.99426998746243	-5.05298516351304	9.84148872683711e-06	1.74615829737803e-05	1.95063148276813	0.0821567478916362
SARM1	-0.880698270054654	4.96132593177267	-5.04431761947776	1.01183342249401e-05	1.79413453929057e-05	1.9425708792049	0.0844678541098
PARVA	-0.684543936160006	3.8914780638484	-5.03338128879491	1.04786701036112e-05	1.85684436478341e-05	1.91514145293169	0.0874759380249463
LETM1	0.537301762444559	6.01465311252661	5.04042088738021	1.0245296739027e-05	1.81587552393625e-05	1.90295294904917	0.0855277371773974
LARS2	0.606132571947351	4.8192494991403	5.04073743968804	1.02349243096116e-05	1.81442234310124e-05	1.89454954492826	0.0854411481366376
CCNT1	0.309345172294821	5.66167239186064	5.01526427173899	1.1103750897486e-05	1.96469081161961e-05	1.88340536803276	0.0926941124922131
NARG2	0.482363687076268	6.09507248461535	5.02337424541079	1.08195015126982e-05	1.91520777413072e-05	1.87511777572563	0.0903211986280046
MAP2K6	0.582890568202731	4.29236735550613	5.0258911330981	1.07327594496642e-05	1.90065922540935e-05	1.87328458908931	0.0895970758857967
TMEM101	-0.813077468425176	2.48637141059274	-5.02794425290131	1.06625107269456e-05	1.8890203639334e-05	1.86890394582667	0.0890106395485419
RAB4A	0.820384324861904	3.71019245352752	5.01988095679844	1.09410451649114e-05	1.93631216952894e-05	1.86137785261846	0.0913358450366804
RABIF	-1.00888615036736	2.86625131629716	-5.02459273871042	1.07774210373327e-05	1.90816353806264e-05	1.8539632457247	0.0899699108196534
NFXL1	-0.592512260697981	5.80983648095118	-5.02741881898515	1.0680445312488e-05	1.89179625437406e-05	1.85147529475819	0.0891603574686498
ZNF330	0.785321668407512	4.02620410473736	5.0058448926378	1.14431807364205e-05	2.02389137261946e-05	1.81971874884551	0.0955276727876383
KDM3A	0.398646298298261	6.46024135008986	5.00083603231493	1.16278372293545e-05	2.05541588695281e-05	1.81553888064831	0.0970691851906514
SMARCAL1	0.601133627292603	4.29095373995519	4.99846725579073	1.17161883239014e-05	2.06954591891513e-05	1.81185955507465	0.0978067401279289
ZNF343	-0.513856363400017	5.25580574020964	-4.99597911495767	1.18097067736633e-05	2.08474163980844e-05	1.80248730854736	0.0985874321465412
CCDC40	-0.978256128123718	4.5923807560958	-5.01103827622476	1.12547855204719e-05	1.99099278501587e-05	1.79982601141083	0.0939549495248994
SCN7A	-0.878272380988608	1.83378915588782	-4.9994498149983	1.16794603089298e-05	2.06349491341685e-05	1.79836995948714	0.097500134658946
NRP1	-0.894548701930378	5.25140944739145	-4.99948414126704	1.16781792561859e-05	2.06349491341685e-05	1.79152272401891	0.0974894404306399
KLHL36	-0.709450276847442	5.42670811881245	-5.00080989822697	1.16288083781482e-05	2.05541588695281e-05	1.78747126659507	0.0970772923407812
ZNF688	0.888436010848086	3.77830072079687	5.00162515221284	1.15985511137782e-05	2.05093634183055e-05	1.78161905002873	0.0968247046978204
ZNF181	1.06748811577507	3.16039428187855	4.9971894648119	1.17641230716817e-05	2.07713408211503e-05	1.77296832258894	0.0982068994023988
XYLB	-0.800633917742852	4.4132647237092	-4.99773191093405	1.17437502204977e-05	2.07397560483848e-05	1.76596858431123	0.0980368268407148
MAFK	-1.14980944084648	3.73374104536192	-4.98852847657277	1.20941834329907e-05	2.13450831498111e-05	1.73569352892893	0.100962243298606
UBR4	0.329370996488635	8.70218221299333	4.96807134539677	1.2910596353902e-05	2.27283126027782e-05	1.72678225216173	0.107777658362374
SMU1	0.554668089855397	5.20864968856489	4.98423795550661	1.22610670549164e-05	2.16350428607994e-05	1.71825562316519	0.102355387774442
OLA1	-0.616053309099388	4.92138660801121	-4.97725528532627	1.25375475447459e-05	2.21182263109761e-05	1.71050483980454	0.104663446903539
TSGA10	0.47591672541231	6.33430337653268	4.96984563259162	1.28376797645544e-05	2.26205807869107e-05	1.70973365434792	0.1071689506745
NLK	-0.485194815485011	7.27258434083107	-4.97539300206822	1.26123209575344e-05	2.22407383509711e-05	1.70114739609663	0.105287655353497
MRPL3	-0.661807918816895	4.00011873895538	-4.96950816359987	1.28515170441991e-05	2.2633165829728e-05	1.69883701400696	0.107284464284974
DBR1	1.08861370468139	2.7827272301887	4.97708266174818	1.25444601565127e-05	2.2125745486281e-05	1.69462964851676	0.104721153386568
RANBP3	0.468833181701812	5.51278650287413	4.97159776738005	1.27660732982366e-05	2.25023606194424e-05	1.69430237208761	0.106571179893679
TVP23B	0.960110551371661	3.52451657832041	4.97415413640471	1.26623073784257e-05	2.23241693759446e-05	1.68989855211961	0.105704941995098
ELMSAN1	0.47618339701865	6.52047778859862	4.96377828160425	1.30887241624916e-05	2.30321815574367e-05	1.68665566322671	0.10926466930848
CAPN5	-0.907486471819439	3.53344457052241	-4.96793527518581	1.29162052135053e-05	2.27333926043311e-05	1.68345211420967	0.107824481122342
YWHAB	-0.796148408606368	6.30551728423485	-4.96977127343746	1.28407274551904e-05	2.26205807869107e-05	1.67809072453468	0.107194392795929
PMFBP1	1.34269886030069	3.40319819438178	4.96975800761563	1.28412712445101e-05	2.26205807869107e-05	1.67459367059367	0.10719893234917
RPS6KB1	0.43806823508924	5.93334112484077	4.95816910443403	1.33251269771559e-05	2.34432370927919e-05	1.6702212207286	0.111238160005297
GPATCH11	0.54161997548702	5.10857885511889	4.96945159565921	1.28538379490585e-05	2.2633165829728e-05	1.66511858006119	0.10730383919874
ZDHHC11	0.973515205569359	6.34639728221765	4.95297515772516	1.35477922801797e-05	2.38299557427181e-05	1.64579043665863	0.11309696995494
ADO	0.79664630662524	4.38894094508601	4.94915259661521	1.37140125471023e-05	2.41172481026354e-05	1.62608259803379	0.11448457674321
PPP1R15B	0.414461622603989	5.74854232034992	4.94549221616805	1.38750699266422e-05	2.43953419855959e-05	1.60845561958102	0.115829083747609
GAS6	-0.554187194486483	4.63060537724592	-4.91359662108678	1.53599861724697e-05	2.68815858632657e-05	1.60342211306635	0.128225164567777
UBE2R2	0.591697644460075	4.71185102575119	4.93527156549295	1.43347479073824e-05	2.51611596995013e-05	1.59687649592339	0.119666475530828
MAP2K1	-1.07935019129768	4.39885355757773	-4.94440735453402	1.39231622902434e-05	2.44695913260952e-05	1.5966791980043	0.116230558798952
DYNLL2	0.642682837993443	6.2950947151558	4.93770019415716	1.42241739759474e-05	2.49828328111106e-05	1.5934521856149	0.118743404351209
HDGFRP3	-0.517646362220769	6.49863312384071	-4.94257532197712	1.40047514837037e-05	2.46078015967077e-05	1.58779778891099	0.116911665385958
CPSF2	0.907986093291594	5.07964086416507	4.94523935700332	1.38862645773286e-05	2.44098834894798e-05	1.58351267322906	0.115922536691539
CADM2	-0.607505915877403	7.95260656630201	-4.94179841481218	1.40394934503175e-05	2.46636555814921e-05	1.58303260227034	0.11720169132325
SLC30A4	0.674103728008605	5.08216240271355	4.93672124047843	1.42686433099567e-05	2.50503962884371e-05	1.58225506318762	0.119114634351519
PPP1R16B	0.35032080577423	6.760223145799	4.92216188008549	1.49464594834898e-05	2.6185318734139e-05	1.57911479254831	0.124773043768173
ZNF74	-0.922380847375391	3.77921149155952	-4.9372559270961	1.42443379657842e-05	2.50129855570816e-05	1.57550359944601	0.118911733338366
TNRC6C	0.359104380809587	8.43440924147619	4.92653591503072	1.47395473350642e-05	2.58390888603772e-05	1.56760726395596	0.123045741153116
METTL9	-0.646740101507016	4.57402711957282	-4.9271482637048	1.47108072507035e-05	2.58049630024948e-05	1.55780050302253	0.122805818928873
GABPB1	0.83781827890651	2.99502437360077	4.91624703679905	1.52308316039815e-05	2.66611411679676e-05	1.55714985995751	0.127146982230038
ADAM15	0.980830538783653	3.90054854876829	4.93468037924652	1.43617925888998e-05	2.52033307824543e-05	1.55613991506251	0.119892244532136
PIP5K1A	0.368476882981253	6.10511295216232	4.91045955202554	1.55142546243723e-05	2.71458808644435e-05	1.55250399025414	0.12951299760426
CEP135	0.727103568781835	4.54153639480995	4.92561944739706	1.47826647162357e-05	2.59092347367491e-05	1.54987665211421	0.123405685051136
MORC2	0.399198374129977	6.21057990458594	4.92845539727063	1.46496432009147e-05	2.5703073022538e-05	1.54518202832337	0.122295221441236
NGRN	-1.07886514258518	3.3272945861903	-4.92654829394571	1.47389657915301e-05	2.58390888603772e-05	1.54283133063274	0.123040886427693
UFM1	0.444632927289305	5.77603610816042	4.92685583134183	1.47245254077603e-05	2.58236004420132e-05	1.53337581314335	0.122920338103983
