Rows	logFC_CMC	AveExpr_CMC	t_CMC	P.Value_CMC	adj.P.Val_CMC	B_CMC	logFC_BrainSeq	AveExpr_BrainSeq	t_BrainSeq	P.Value_BrainSeq	adj.P.Val_BrainSeq	B_BrainSeq	logFC_NeuN	AveExpr_NeuN	t_NeuN	P.Value_NeuN	adj.P.Val_NeuN	B_NeuN
84	ADAR	0.000159464874552227	8.54127462582934	0.0161957603009053	0.98708444581202	0.999999421405898	-7.88010284808188	0.015725788218342	8.11696370566514	1.7043210682938	0.0891729908286716	0.397493791095015	-6.60638473785894	-0.00297168043120167	7.93786697946717	-0.0634033806740767	0.949786715151111	0.981254130776368	-6.24590576100701
85	ADARB2	-0.0950991894565761	4.56592960264521	-3.23065781629417	0.00131341060234194	0.0403803897954065	-2.70293500134067	-0.150545219581644	4.16972567478613	-3.02632366916573	0.00265129320183289	0.068084149469382	-3.53834493295601	0.239765240312372	4.10494496056809	0.93587099142755	0.355410203469872	0.641539034995333	-5.84390989799675
86	ADAT2	0.0809867147737249	2.28362077442261	4.00568844956129	7.08819274344038e-05	0.00572558674710821	0.027326624688456	0.0472721093030039	2.44340245396859	2.89436945540952	0.0040277515922228	0.0871107798521077	-3.91619098205371	-0.286522703727476	4.5318645878476	-1.79191160806458	0.0813312650677317	0.301304945717244	-4.70814309000543
87	ADCK1	0.0108441443707013	3.70845383586217	0.550678567656426	0.58209114105392	0.910750622045117	-7.72879310129918	0.00391668646042645	4.12641980209339	0.238959736026745	0.81127105292827	0.999999997573668	-8.02363734610921	-0.226429656753865	3.81697438050214	-0.852326607974138	0.399518314272939	0.677054846316886	-5.94100878969123
88	ADCY1	-0.0369439892745734	8.45922878710213	-2.6204809403642	0.0090380436056144	0.131446323701687	-4.46738951446373	-0.0243875746849427	7.4463820542493	-1.45892835253671	0.145445697080028	0.49462504303064	-6.99719372570966	0.0817157768702178	8.04701548773353	1.24383490736785	0.221386004539875	0.510242282306408	-5.51682371692374
89	ADCY2	0.0221606716605045	8.19448648229663	2.04696703997721	0.0411647167278767	0.281465373841239	-5.77817636369296	-0.00408884444757372	7.22963486851071	-0.304994894523005	0.760544055099929	0.984150425392599	-8.01080813257078	0.0354060583063092	8.23070533880281	0.420777415188863	0.676352558418944	0.855631364512553	-6.17851772510954
90	ADCY3	0.00332076147715877	6.0802048354508	0.250202268937295	0.802530003233739	0.999999421405898	-7.8525518082848	0.00808414625847955	6.46565483011699	0.709525319352961	0.478451993006542	0.829461035699527	-7.80053551256319	-0.236831636394747	5.02991416894446	-2.10333219203618	0.0422983135765961	0.208443757067624	-4.19734169952104
91	ADCY5	0.0282501473609729	6.8167210281792	2.78245180013735	0.00559157872080256	0.0996143578959415	-4.03006382595855	0.012744908438526	6.57996819630666	0.918920063782005	0.358744843941967	0.737183627361369	-7.63865073548069	-0.0340396711386429	5.5129167876606	-0.346569511274309	0.730878736814242	0.880300346867384	-6.22652402648988
92	ADCY9	-0.0450737515259154	5.21766711706646	-3.38249293433984	0.000772567291507935	0.0282225776012941	-2.20817930257476	-0.00351485470843571	4.49097104766348	-0.281851311878502	0.778217418402149	0.993621087514408	-8.02438796831997	-0.0632342855585223	6.15846111172729	-0.807819820477808	0.424359421904831	0.694173638369695	-5.86328321520724
93	ADCYAP1	0.269042878315496	4.20331509625316	8.18819509808477	2.07386031561976e-15	2.6970553404635e-11	23.6588309670488	0.0263847475110874	4.56275108940041	0.64771730360317	0.517575416417105	0.852287525272755	-7.83963021967227	0.263312878431445	4.20336298123469	1.41147750551985	0.166461176490608	0.438032634398016	-5.32797517208679
94	ADCYAP1R1	0.0252200106656352	7.39404133611701	1.83959145039127	0.0663995570075159	0.363847889787053	-6.17809600206603	0.0739995348149958	6.23706944366713	4.27102574569178	2.48531262390528e-05	0.00595465371483805	0.8559210338697	-0.0425615876072191	6.1429674725711	-0.290047132273582	0.773400113220038	0.901762820779149	-6.24365771350108
95	ADH5	-0.00135272279750675	7.8244222220115	-0.124167731736685	0.90123057634013	0.999999421405898	-7.86738872635828	0.00747588013278892	6.41134744739742	0.610117890853073	0.542163757603061	0.866987074677792	-7.87349145754742	0.143562328811441	3.49435339261884	0.59676973176133	0.554296674255301	0.785906643325539	-6.11843785986239
96	ADI1	0.0171217265366597	5.54813184838132	0.92473647896355	0.355533031277351	0.759631527841326	-7.44490005915062	-0.00580721140338647	5.45236566000189	-0.287110394617057	0.774190878407317	0.99179589938635	-8.009976115145	0.111834939636485	5.73891321840737	0.685831123805578	0.497096268429369	0.745867161607701	-6.05328788989127
97	ADIPOR1	0.0148806243678258	6.21478256569913	1.24786593709719	0.212643228085651	0.617020236381189	-7.10268957959646	0.0144565399878101	6.33355859351042	1.5316424259017	0.126477797670197	0.465656716667008	-6.88577216155074	-0.120116367617028	4.40899676024835	-1.02610171321022	0.311507837982823	0.603277598949151	-5.74959709117007
98	ADNP	-0.00131159995322226	6.6783962304475	-0.151308188043722	0.879791442096602	0.999999421405898	-7.86247928813147	0.0199722718394639	6.1691047411734	2.00928404409622	0.0452435152547987	0.283484333238499	-6.04825432733046	0.0706185355510138	6.12644580924167	1.20297193340791	0.236631218195562	0.529776410790805	-5.52154461960605
99	ADO	-0.0210222277526885	5.47416217467795	-1.71483420236042	0.0869729563016405	0.414012919730174	-6.41729126646856	-0.0182400168235121	4.62592619563605	-1.50137572920907	0.134123840026629	0.477780621434408	-6.93071885051094	0.287501479636908	4.59840804455165	2.94748353319456	0.00552055514570527	0.0662671071877963	-2.41234744537555
100	ADPRHL1	-0.00250922911191522	3.13277156515578	-0.110871233083537	0.911761346528321	0.999999421405898	-7.87083229531083	0.000646838907454275	2.78083195623638	0.0316396148532382	0.97477676211555	0.999999997573668	-8.05750130397626	-0.424156863433778	2.90119951447109	-3.16251667398104	0.00312008524710498	0.0481830108020488	-1.8879734607035
101	ADRA1A	-0.00847780851558524	4.44026522728974	-0.418043279823441	0.676088493861907	0.958435838617668	-7.79440813004666	0.0224670442838167	2.26116183754425	0.848249961342841	0.396855258952973	0.769759119916247	-7.69733167302851	0.13032172561683	3.93588720192696	0.662435304303825	0.511799195891054	0.757007199694071	-6.07063643033222
102	ADRB1	-0.0680807239033134	3.7961074837856	-3.66177796261104	0.000276166361700803	0.0147194407127825	-1.24488666188293	-0.00881706436800242	3.10209120306297	-0.454115220607899	0.650016082120894	0.926505540364547	-7.95770050636612	0.126077953440161	4.27470328471708	0.825720449770588	0.414257152248227	0.687052800060622	-5.93835380791203
103	AEBP2	0.0105466095282655	6.97847380145121	0.837955339390232	0.402441763991858	0.798680778378471	-7.52572798898128	0.0156729162555322	4.86075460445433	1.21760779438436	0.224160415834576	0.601137683445004	-7.32159780421066	0.0044576567081697	7.01635757558666	0.0636437148624899	0.949596642058715	0.981254130776368	-6.27743105333412
104	AFAP1	-0.00457121210358487	5.65654959900828	-0.291241444422609	0.770983100640489	0.998019631542395	-7.84429014301664	0.0208565300042022	5.17950027129527	1.23522443223298	0.217542279841066	0.593240853473753	-7.29511859371581	-0.138356666835334	6.34834865768554	-1.60196000305951	0.117671798051558	0.364509134177039	-5.06017168272012
105	AFAP1L2	-0.0150055003604816	5.45861078148154	-0.796266660606663	0.426241360701535	0.81499962940852	-7.572867459803	0.00480177983478625	5.4684321855222	0.227331277002717	0.820293559879276	0.999999997573668	-8.03094579988552	-0.0862966750930516	5.71365457142939	-1.05717149612578	0.297289440204166	0.58987715740999	-5.65810385173465
106	AFF1	-0.0249191376315898	5.82281955042287	-2.0597219729177	0.0399235787051025	0.278396290113707	-5.76766485002937	-0.0142426918481913	4.99687362255212	-1.11768403150245	0.264437822572234	0.644964400928861	-7.43267590610085	-0.172142741858433	6.18691467549939	-1.67521575073744	0.102327588977945	0.339867604438993	-4.92440380133199
107	AFF3	-0.0195314043144429	6.66109448937292	-1.3508762005374	0.177324115089281	0.570590487804365	-6.97027949365052	-0.0535073425081608	5.62920964676038	-3.11330221060937	0.00199624546561665	0.0575563608743488	-3.2426519233302	-0.149433596752689	7.58926623322466	-2.83613132986791	0.00736354152017115	0.0765049591230464	-2.64114890170851
108	AFF4	-0.0196699482734495	8.0944625020445	-2.79395639795807	0.00539936105625211	0.0973906942254628	-4.00078969363745	-0.0105562285849958	5.85317793945477	-1.09569550925117	0.27393520933799	0.654934295817821	-7.45716939686406	-0.0284618756991616	8.45690150299005	-0.504609393928844	0.616826450960745	0.824637096176485	-6.13836758818086
109	AFG3L2	-0.0173997147361399	6.87508645683079	-2.03143083233734	0.0427206305003456	0.288613921899738	-5.81369908194494	-0.00168207977191378	5.86888244989176	-0.168945490966677	0.865933195788698	0.999999997573668	-8.0382573889156	-0.0684092608312074	6.36135221417136	-0.909926348243112	0.368753147844338	0.653518985603643	-5.86345770058672
110	AFTPH	-0.00580884056399699	7.328561633398	-0.827356866076444	0.408415309591886	0.802997440731648	-7.53023653832002	0.00823311566623629	6.44329432719101	1.01730519054545	0.309682781862633	0.690314838941942	-7.53755262133369	0.137745438352528	5.72603326334171	1.13390916306048	0.264128748456354	0.558433496400328	-5.64232886847327
111	AGAP1	0.0165117365794866	7.20976930998783	1.229314568186	0.219511279783602	0.62549171638601	-7.12977986206641	-0.00363074555211136	7.19581059891208	-0.231432188144551	0.817108875124291	0.999999997573668	-8.04058182965423	0.0915085658038692	6.92113762231414	1.26862465496982	0.212501413984848	0.498974030780729	-5.47189136699357
112	AGBL3	0.0202325723129757	4.12045834260354	1.12962663027357	0.259155738284484	0.669847643710466	-7.24856664136444	0.0179636614726819	2.4447536546177	0.802731935105963	0.422652591208761	0.788437327687973	-7.73285763292879	-0.210622715279432	4.1480603957184	-1.6118655109053	0.115492952674138	0.361653870631411	-5.03996294656845
113	AGBL4	0.0186910547741822	5.31651148547593	1.42165379832821	0.155727789565831	0.535110416943753	-6.86539570481652	0.0158530557679397	3.41277374695999	1.11968117835418	0.26358663648783	0.644322889192474	-7.41272029235003	-0.322395499634081	6.64330107089844	-3.45517775352157	0.00139634102763664	0.0305911481402846	-1.16328089059608
114	AGK	0.00448048323905777	6.75427234664972	0.427955094087186	0.668861454250098	0.954087000245991	-7.78163600026998	0.00730331513204343	5.81376386263803	0.651197818118187	0.515328971016131	0.851014305788612	-7.83023958724748	0.00731894986858971	5.29160350777907	0.0652292515951473	0.948342764014205	0.980635792659969	-6.27484445989805
115	AGL	-0.0340405560849538	7.26764585335301	-2.45278947250308	0.0145035529942252	0.169063465883211	-4.88698371286161	0.00011577996804222	4.92319194831398	0.0069591211830778	0.994451275207849	0.999999997573668	-8.06155625147473	0.332344441487734	5.76145255828296	3.51318383537021	0.0011866271670085	0.0283230557492781	-1.03027103778974
116	AGO1	-0.00866821245129484	6.50764948696551	-0.871332274913669	0.383975885353833	0.78503480412303	-7.50062706244066	-2.60542145155226e-05	5.10948186389699	-0.00205088803533675	0.998364750793441	0.999999997573668	-8.06144233027399	-0.0276890761372394	7.60231770614448	-0.414325507823487	0.681028841396754	0.857577444565249	-6.17014191047459
117	AGO2	0.0149012571286592	5.48489938750895	1.07115688491984	0.284597077015553	0.693373669267336	-7.30459738847206	-0.0866773992782055	2.66405176441632	-3.52101057846432	0.000484405996643607	0.0282428956370079	-1.96167691127538	-0.0785554212710384	5.10525726308675	-0.5759188095078	0.568158032414969	0.794128829739422	-6.0894241689523
118	AGO3	-0.0110368729265108	6.24784567795889	-1.12246396924476	0.262184556790572	0.672394036888462	-7.24652348851225	-0.0315247120548817	4.32236391795254	-2.52703924973673	0.0119249713277379	0.150500008509903	-4.88823830611472	-0.0479405588474905	8.2025037474429	-0.716605490956708	0.478118342407407	0.733021591234748	-6.03278776518572
119	AGO4	0.00214162116115744	5.99003377891789	0.211612021369859	0.83249285436764	0.999999421405898	-7.86025918205292	0.000320146493672603	4.2770223000977	0.02541204348966	0.979740206141885	0.999999997573668	-8.06144032006302	-0.0482503858971513	6.47927651416541	-0.484607003704918	0.630812740255923	0.832283364609618	-6.17749239017845
120	AGPAT1	0.0207150278142266	2.54718380659761	0.896596363945143	0.370350294152395	0.772231132828586	-7.47331465509896	-0.00992317060331283	6.4162921690421	-0.984014932131815	0.325760637238774	0.707884669437406	-7.57893983508827	0.106929970533485	3.95481761701097	0.70098547620626	0.48769901780477	0.740015471120331	-6.01770784032106
121	AGPAT3	-0.0138808449101543	7.05521834506919	-1.35071992689488	0.177374156588296	0.570590487804365	-6.95538112271719	-0.000488278659736348	7.14743490970375	-0.0447794977087089	0.96430757965853	0.999999997573668	-8.07149563114773	0.0682013069569155	5.94743295035072	0.741555993393993	0.463039227277241	0.721863929144797	-5.97610553240289
122	AGPAT4	0.00485483304857092	6.60348578013205	0.35979950239162	0.719143528189007	0.976452451879101	-7.81025013070117	-0.00729114868445203	6.36440834330329	-0.41743257900001	0.676607703849149	0.941476574856345	-7.9793035181124	0.22081807800705	6.51668803632592	2.77880228317336	0.00852286245494178	0.0827559422322433	-2.78319736269656
123	AGPAT5	-0.00264014678097151	6.88628005002099	-0.230293779854047	0.817954295588226	0.999999421405898	-7.84719278907966	-0.0117285621034308	5.53117312125707	-0.991583955431846	0.322058062112952	0.703484848808926	-7.56564747763555	-0.351988147899169	3.81557217697515	-2.20932574915141	0.0334240278173068	0.181923860749563	-4.00256914576876
124	AGPS	-0.00993653890400933	7.15600034766751	-1.16240158839362	0.245606952363934	0.656499100152154	-7.20826168862611	0.00266851001006472	4.70146384204125	0.244225788159845	0.807193317981209	0.999999997573668	-8.02759700158108	0.0398942136377895	5.36869294233417	0.406378855092021	0.686806071843025	0.86025316838374	-6.19293859422419
125	AGTPBP1	0.00754378324616277	9.43012409885762	0.673341487745259	0.501029984688087	0.863501057973134	-7.64012370787897	-0.0126741621029926	6.40409382859365	-1.25679597058472	0.209632013489418	0.583795096651425	-7.24232183818656	-0.028733802581259	6.67848492745694	-0.440491242431986	0.662145122947712	0.849317704654585	-6.14290637515097
126	AHCYL1	-0.0385145667850566	8.72097688770285	-2.23563428885597	0.0258004385889914	0.222865066310455	-5.38052695081419	-0.030154106967545	8.03008271952526	-1.99668286779707	0.0466026461816561	0.288147167963514	-6.06118648017406	-0.0659340874842431	5.94594632253178	-0.606160585590967	0.548110503059299	0.780958171478511	-6.10184854765808
127	AHCYL2	-0.0134467600933321	7.65898305012472	-1.01150985904992	0.312244102302839	0.722897350394214	-7.36634870255942	-0.0495079852996819	6.4320515676513	-3.7745314901149	0.000187068892527933	0.0162296276335794	-1.05356822751475	0.122185002547597	5.15874372451332	1.48501774141435	0.146012855016026	0.408055284363108	-5.13366071089817
128	AHDC1	-0.0259436663285077	4.30682394922217	-1.3440481351306	0.179520429068587	0.573064108992877	-6.97530018233179	0.0229724229412175	5.10873173650161	1.65966250758885	0.0978421094056121	0.413656669049102	-6.6832616921811	0.0423123339785597	4.71669475373193	0.311391304044841	0.757251572534375	0.893995714408797	-6.18189364794966
129	AHI1	-0.0254109575279343	8.41199496220473	-1.86048273831213	0.0633829968987783	0.355022481654964	-6.14804810396492	0.0236373382284715	6.51240302038995	1.20284279849564	0.229817600729533	0.60821659698129	-7.33498158523475	-0.145680772780242	9.9519983178819	-1.77507005693094	0.0841165683566898	0.306427424791739	-4.77421631564969
130	AHR	-0.0179884647509622	5.57191063754573	-1.34703432093148	0.17855741065988	0.571955449662989	-6.96414918546302	0.0501410171290168	3.51617960078537	2.67693190571058	0.00776559270711759	0.119642595467343	-4.50674547751663	-0.167087796169871	5.69882278658236	-1.43926001063151	0.1584867949225	0.428644649953734	-5.28996988144965
131	AHSA1	-0.0198171257157923	7.47223320845346	-1.45273119079888	0.146903105421543	0.523444191522821	-6.82145229596074	-0.0193945325921641	7.92803494192557	-1.65311178348527	0.0991687895444029	0.416161526785406	-6.69751812089068	0.11621204635751	4.09846502544639	0.666390227440009	0.509297263060863	0.755635346910713	-6.02800137771884
132	AHSA2	-0.0134708852975093	6.12850780748523	-0.566288409277345	0.571442677367315	0.904335540096363	-7.72085266517313	0.0169169474350871	6.97239761753812	0.66615139135538	0.505735561743066	0.846107155982634	-7.83394982465968	-0.189033194189113	6.8565567697303	-2.12613279635054	0.0402307500959045	0.202603351643344	-4.13997791426306
133	AIFM2	0.0225018696288822	3.73444251194644	1.03979359611226	0.298920269864256	0.707257884349194	-7.34474587020502	-0.0164229581775741	3.12416436393649	-0.698843196509936	0.485095522851579	0.832562402079267	-7.82697614686071	-0.164173007050844	3.75731855007042	-0.760659332559917	0.451682767309082	0.713636995758523	-6.00873790090123
134	AIG1	0.0198417387893904	5.88861838322278	1.86025402568208	0.0634153959926553	0.355022481654964	-6.15547215840116	0.0143125945243993	5.43584431413763	1.30552642553917	0.192536772966106	0.561391685997768	-7.20392940407714	-0.241190832895679	6.14691011010169	-2.88197433689417	0.00654425992107353	0.0724938088440047	-2.55627013923229
